incident_id,control_id,barrier_role_match_text,barrier_family,barrier_type,side,line_of_defense,barrier_status,barrier_failed,barrier_failed_human,human_contribution_value,pif_competence,pif_fatigue,pif_communication,pif_situational_awareness,pif_procedures,pif_workload,pif_time_pressure,pif_tools_equipment,pif_safety_culture,pif_management_of_change,pif_supervision,pif_training,supporting_text,confidence,incident_summary
fieldwood-energy-offshore-llc-wd-80-d-10-jan-2022,C-003,"Barrier: Regulatory reporting of well anomalies to BSEE
Role: Enable regulatory oversight and prompt remediation of well issues
LOD Basis: Regulatory requirement to report gas leaks per NTL 2019-N05",regulatory_and_permits,administrative,prevention,1st,failed,True,True,unknown,False,False,True,False,True,False,False,True,True,False,True,False,"[""Fieldwood failed to report the gas leak to the Bureau of Safety and Environmental Enforcement (BSEE) per the Notice to Lessees (NTL) No. 2019-N05."", ""The gas leak was not reported to BSEE until August of 2021 right before Hurricane IDA. If BSEE had knowledge of the leak, the agency would have prompted Fieldwood to remediate the issue."", ""BSEE has identified lack of communication within the Fieldwood organization to be a causal factor in allowing this wellhead failure to persist for several months without mitigation.""]",high,"On 10 January 2022, a well control and pollution event occurred at WD 80 D production platform in the Gulf of Mexico. The incident originated from the D-36 well where an alignment pin plug on the tubing head had been leaking gas since 11 January 2021. During a coiled tubing operation to set a plug and clean scale, the tool became stuck downhole and required mechanical extraction, which exacerbated tubing-to-casing communication. This caused the A Annulus pressure to rise from 50 psi to 2000 psi, resulting in excessive fluid returns to the wet oil tank. Approximately 107 gallons (2.5 barrels) of hydrocarbons were spilled. The platform was evacuated and remediation efforts continued through March 2022. Root causes included equipment failure (packer assembly design flaw, alignment pin corrosion due to inadequate coating maintenance), human performance error during coiled tubing operations, and organizational failures in communication and urgency to remediate."
fieldwood-energy-offshore-llc-wd-80-d-10-jan-2022,C-004,"Barrier: Well intervention planning and risk assessment
Role: Identify and mitigate risks associated with coiled tubing operations
LOD Basis: Operational planning to account for potential consequences of well intervention",hazard_analysis_prework_checks,administrative,prevention,1st,failed,True,True,unknown,False,False,True,False,True,False,False,True,True,False,True,False,"[""An additional contributing factor was a failure of the coiled tubing operations team to account the possibility that their actions could exacerbate the fluid returns from the tubing to through the casing. Had the workover plan accounted for this possibility, the crew could have included additional vessels and fluid handling capacity to account for this."", ""During this operation, the tool got stuck downhole and took several hours to be mechanically pulled, which caused stresses that may have caused larger communication from the production tubing to the A Annulus.""]",high,"On 10 January 2022, a well control and pollution event occurred at WD 80 D production platform in the Gulf of Mexico. The incident originated from the D-36 well where an alignment pin plug on the tubing head had been leaking gas since 11 January 2021. During a coiled tubing operation to set a plug and clean scale, the tool became stuck downhole and required mechanical extraction, which exacerbated tubing-to-casing communication. This caused the A Annulus pressure to rise from 50 psi to 2000 psi, resulting in excessive fluid returns to the wet oil tank. Approximately 107 gallons (2.5 barrels) of hydrocarbons were spilled. The platform was evacuated and remediation efforts continued through March 2022. Root causes included equipment failure (packer assembly design flaw, alignment pin corrosion due to inadequate coating maintenance), human performance error during coiled tubing operations, and organizational failures in communication and urgency to remediate."
fieldwood-energy-offshore-llc-wd-80-d-10-jan-2022,C-005,"Barrier: Wet oil tank fluid handling and overflow prevention
Role: Prevent overflow and environmental release from wet oil tank
LOD Basis: Containment vessel to capture fluid returns during well operations",pressure_relief_blowdown_flare_disposal,engineering,mitigation,2nd,failed,True,False,unknown,False,False,True,False,True,False,False,True,True,False,True,False,"[""This vessel was not able to pump down levels because there were no viable pipelines to accept fluid from the platform."", ""The higher pressure in the production casing caused excessive fluid returns to the platform's wet oil tank."", ""Photos of the wet oil tank show that oil was pushed out of the vent at the top of the tank and sprayed upwards at least 7 feet leaving residue on the beams above the tank. At this point, the wet oil tank and sump tank reached capacity and continued to spill oil into the Gulf for several hours.""]",high,"On 10 January 2022, a well control and pollution event occurred at WD 80 D production platform in the Gulf of Mexico. The incident originated from the D-36 well where an alignment pin plug on the tubing head had been leaking gas since 11 January 2021. During a coiled tubing operation to set a plug and clean scale, the tool became stuck downhole and required mechanical extraction, which exacerbated tubing-to-casing communication. This caused the A Annulus pressure to rise from 50 psi to 2000 psi, resulting in excessive fluid returns to the wet oil tank. Approximately 107 gallons (2.5 barrels) of hydrocarbons were spilled. The platform was evacuated and remediation efforts continued through March 2022. Root causes included equipment failure (packer assembly design flaw, alignment pin corrosion due to inadequate coating maintenance), human performance error during coiled tubing operations, and organizational failures in communication and urgency to remediate."
fieldwood-energy-offshore-llc-wd-80-d-10-jan-2022,C-006,"Barrier: Packer assembly design and installation
Role: Prevent tubing-to-casing communication
LOD Basis: Equipment design to isolate tubing from casing",overpressurization_gas_discharge_gas_isolation,engineering,prevention,1st,failed,True,False,unknown,False,False,True,False,True,False,False,True,True,False,True,False,"[""Equipment Failure \u2013 Flawed equipment design or construction: Packer assembly and overshot did not work from the start when it was installed in 2013."", ""The most likely cause of tubing to casing communication is from the packer overshot assembly. Over time the communication became more pronounced."", ""In 2013, Dynamic cut the tubing at 3000 feet and set a packer and non-sealing overshot.""]",high,"On 10 January 2022, a well control and pollution event occurred at WD 80 D production platform in the Gulf of Mexico. The incident originated from the D-36 well where an alignment pin plug on the tubing head had been leaking gas since 11 January 2021. During a coiled tubing operation to set a plug and clean scale, the tool became stuck downhole and required mechanical extraction, which exacerbated tubing-to-casing communication. This caused the A Annulus pressure to rise from 50 psi to 2000 psi, resulting in excessive fluid returns to the wet oil tank. Approximately 107 gallons (2.5 barrels) of hydrocarbons were spilled. The platform was evacuated and remediation efforts continued through March 2022. Root causes included equipment failure (packer assembly design flaw, alignment pin corrosion due to inadequate coating maintenance), human performance error during coiled tubing operations, and organizational failures in communication and urgency to remediate."
fieldwood-energy-offshore-llc-wd-80-d-10-jan-2022,C-007,"Barrier: Scale and paraffin removal operations
Role: Enable safe well intervention by removing scale buildup
LOD Basis: Proactive maintenance to prevent obstruction during well operations",other_admin,administrative,prevention,1st,degraded,False,False,unknown,False,False,True,False,True,False,False,True,True,False,True,False,"[""The well has had a history of scale being encountered during well operations."", ""During a gauge run, QES could not get below 150 feet due to scale and paraffin build up in the tubing."", ""If scale had not continually been encountered during well operations, a plug could have likely been set deep enough to make a safe wellhead repair."", ""During the initial wireline operation encountered scale and could not get below 454 feet.""]",high,"On 10 January 2022, a well control and pollution event occurred at WD 80 D production platform in the Gulf of Mexico. The incident originated from the D-36 well where an alignment pin plug on the tubing head had been leaking gas since 11 January 2021. During a coiled tubing operation to set a plug and clean scale, the tool became stuck downhole and required mechanical extraction, which exacerbated tubing-to-casing communication. This caused the A Annulus pressure to rise from 50 psi to 2000 psi, resulting in excessive fluid returns to the wet oil tank. Approximately 107 gallons (2.5 barrels) of hydrocarbons were spilled. The platform was evacuated and remediation efforts continued through March 2022. Root causes included equipment failure (packer assembly design flaw, alignment pin corrosion due to inadequate coating maintenance), human performance error during coiled tubing operations, and organizational failures in communication and urgency to remediate."
fieldwood-energy-offshore-llc-wd-80-d-10-jan-2022,C-008,"Barrier: Temporary hose routing to vent scrubber
Role: Capture and vent gas at controlled pressure during evacuation
LOD Basis: Temporary modification to prevent uncontrolled release during hurricane evacuation",pressure_relief_blowdown_flare_disposal,engineering,mitigation,2nd,active,False,False,unknown,False,False,True,False,True,False,False,True,True,False,True,False,"[""Fieldwood obtained approval on 26 August 2021 to route a hose from the casing valve to the wet oil tank which connected to the vent scrubber's underwater vent. The purpose of this temporary modification was to allow liquids to be captured by platform vessels while gas could be vented to the atmosphere at a controlled pressure of 50 psi.""]",high,"On 10 January 2022, a well control and pollution event occurred at WD 80 D production platform in the Gulf of Mexico. The incident originated from the D-36 well where an alignment pin plug on the tubing head had been leaking gas since 11 January 2021. During a coiled tubing operation to set a plug and clean scale, the tool became stuck downhole and required mechanical extraction, which exacerbated tubing-to-casing communication. This caused the A Annulus pressure to rise from 50 psi to 2000 psi, resulting in excessive fluid returns to the wet oil tank. Approximately 107 gallons (2.5 barrels) of hydrocarbons were spilled. The platform was evacuated and remediation efforts continued through March 2022. Root causes included equipment failure (packer assembly design flaw, alignment pin corrosion due to inadequate coating maintenance), human performance error during coiled tubing operations, and organizational failures in communication and urgency to remediate."
fieldwood-energy-offshore-llc-wd-80-d-10-jan-2022,C-009,"Barrier: Casing pressure monitoring and reporting
Role: Detect and track pressure buildup in annulus
LOD Basis: Regulatory requirement for ongoing monitoring post-remediation",detection_monitoring_surveillance,administrative,mitigation,2nd,active,False,False,unknown,False,False,True,False,True,False,False,True,True,False,True,False,"[""BSEE required QNE and subsequently White Fleet Operating LLC (a designated agent for a predecessor lessee Hess) to monitor the casing pressures daily and report them to BSEE weekly."", ""The casing pressure reports show that although both A and B Annuli bleed to 0 psi, the 9-5/8\"" casing (A Annulus) still builds pressure at a rate of ~100 psi per day to the original pressure of ~2200 psi and the B Annulus build pressure to ~100 psi.""]",high,"On 10 January 2022, a well control and pollution event occurred at WD 80 D production platform in the Gulf of Mexico. The incident originated from the D-36 well where an alignment pin plug on the tubing head had been leaking gas since 11 January 2021. During a coiled tubing operation to set a plug and clean scale, the tool became stuck downhole and required mechanical extraction, which exacerbated tubing-to-casing communication. This caused the A Annulus pressure to rise from 50 psi to 2000 psi, resulting in excessive fluid returns to the wet oil tank. Approximately 107 gallons (2.5 barrels) of hydrocarbons were spilled. The platform was evacuated and remediation efforts continued through March 2022. Root causes included equipment failure (packer assembly design flaw, alignment pin corrosion due to inadequate coating maintenance), human performance error during coiled tubing operations, and organizational failures in communication and urgency to remediate."
fieldwood-energy-offshore-llc-wd-80-d-10-jan-2022,C-010,"Barrier: Regulatory inspection and oversight
Role: Detect well anomalies and ensure compliance with regulations
LOD Basis: BSEE Production Complete annual inspection",monitoring,administrative,prevention,1st,degraded,False,False,unknown,False,False,True,False,True,False,False,True,True,False,True,False,"[""BSEE conducted a Production Complete (annual) inspection on the facility on 16 July 2021. However, the leak was undetectable at the time of the inspection because the annulus was recently bled down.""]",medium,"On 10 January 2022, a well control and pollution event occurred at WD 80 D production platform in the Gulf of Mexico. The incident originated from the D-36 well where an alignment pin plug on the tubing head had been leaking gas since 11 January 2021. During a coiled tubing operation to set a plug and clean scale, the tool became stuck downhole and required mechanical extraction, which exacerbated tubing-to-casing communication. This caused the A Annulus pressure to rise from 50 psi to 2000 psi, resulting in excessive fluid returns to the wet oil tank. Approximately 107 gallons (2.5 barrels) of hydrocarbons were spilled. The platform was evacuated and remediation efforts continued through March 2022. Root causes included equipment failure (packer assembly design flaw, alignment pin corrosion due to inadequate coating maintenance), human performance error during coiled tubing operations, and organizational failures in communication and urgency to remediate."
final-sanitized-acc-inc-report-15-nov-2016,C-001,"Barrier: Routine Corrosion Assessment and Maintenance Program
Role: Prevent piping corrosion and loss of containment
LOD Basis: Preventive maintenance is the primary defense against corrosion-induced piping failure",maintenance,administrative,prevention,1st,failed,True,False,unknown,False,False,True,True,False,False,False,False,True,False,False,False,"[""Failure of the Operator to perform routine corrosion assessment maintenance on piping was the primary cause of this incident"", ""The condition of the piping showed evidence of a lack of routine maintenance"", ""The corrosion that allowed the H2S to leak was a direct result of a lack of routine piping maintenance on the facility""]",high,"On 29-May-2016 at 1310 hrs, a hydrogen sulfide (H2S) gas release of 400 ppm occurred on Main Pass 299-FP Platform during pigging operations on the flowline from MP 299-A to FP Platform. While the crew drained fluids from the pig trap, H2S sensors detected high concentrations of sour gas. The H2S alarm sounded and the platform was shut in. All personnel donned SCBAs and mustered. After an initial all-clear declaration, the H2S alarm sounded again. The response team located a gas leak in the 2-inch pipe outlet from the MBF-935 Buyback Gas Scrubber below the south side cellar deck. Investigation determined the leak was caused by extensive exterior corrosion that compromised the piping integrity. The root cause was identified as failure of the operator to perform routine corrosion assessment and maintenance on piping. The field was subsequently shut in indefinitely as continued operation was deemed uneconomical."
final-sanitized-acc-inc-report-15-nov-2016,C-002,"Barrier: H2S Detection System (Sensors #81 and #83)
Role: Detect H2S release and trigger alarm response
LOD Basis: Detection system provides early warning of H2S release to enable emergency response",other_engineering,engineering,mitigation,2nd,active,False,False,unknown,False,False,True,True,False,False,False,False,True,False,False,False,"[""The H2S sensors at #81 and #83 located near the pig trap and the gas MBF-935 Buyback Gas Scrubber skid, were 'amber light' activated"", ""Then the H2S high alarm sounded indicating a release of sour gas"", ""the high H2S alarm sounded again, activated by the H2S sensor #81 located in the buyback skid""]",high,"On 29-May-2016 at 1310 hrs, a hydrogen sulfide (H2S) gas release of 400 ppm occurred on Main Pass 299-FP Platform during pigging operations on the flowline from MP 299-A to FP Platform. While the crew drained fluids from the pig trap, H2S sensors detected high concentrations of sour gas. The H2S alarm sounded and the platform was shut in. All personnel donned SCBAs and mustered. After an initial all-clear declaration, the H2S alarm sounded again. The response team located a gas leak in the 2-inch pipe outlet from the MBF-935 Buyback Gas Scrubber below the south side cellar deck. Investigation determined the leak was caused by extensive exterior corrosion that compromised the piping integrity. The root cause was identified as failure of the operator to perform routine corrosion assessment and maintenance on piping. The field was subsequently shut in indefinitely as continued operation was deemed uneconomical."
final-sanitized-acc-inc-report-15-nov-2016,C-003,"Barrier: Platform Automatic Shutdown System
Role: Isolate platform and prevent continued release upon H2S detection
LOD Basis: Automatic shutdown isolates the source and prevents escalation of the incident",emergency_shutdown_isolation,engineering,mitigation,2nd,active,False,False,unknown,False,False,True,True,False,False,False,False,True,False,False,False,"[""the H2S high alarm sounded indicating a release of sour gas and the safety systems then shut in the platform""]",high,"On 29-May-2016 at 1310 hrs, a hydrogen sulfide (H2S) gas release of 400 ppm occurred on Main Pass 299-FP Platform during pigging operations on the flowline from MP 299-A to FP Platform. While the crew drained fluids from the pig trap, H2S sensors detected high concentrations of sour gas. The H2S alarm sounded and the platform was shut in. All personnel donned SCBAs and mustered. After an initial all-clear declaration, the H2S alarm sounded again. The response team located a gas leak in the 2-inch pipe outlet from the MBF-935 Buyback Gas Scrubber below the south side cellar deck. Investigation determined the leak was caused by extensive exterior corrosion that compromised the piping integrity. The root cause was identified as failure of the operator to perform routine corrosion assessment and maintenance on piping. The field was subsequently shut in indefinitely as continued operation was deemed uneconomical."
final-sanitized-acc-inc-report-15-nov-2016,C-004,"Barrier: Personnel Muster and SCBA Deployment
Role: Protect personnel from H2S exposure during incident response
LOD Basis: SCBA provides respiratory protection to enable safe personnel evacuation and response",other_ppe,ppe,mitigation,3rd,active,False,False,unknown,False,False,True,True,False,False,False,False,True,False,False,False,"[""All personnel onboard mustered to the primary station where they donned the Safe-Contained Breathing Air (SCBA) and waited for further instructions"", ""The response team (RT) that included the H2S Safety Burner Tech, the Field Lead Operator and the Deck Lead Operator masked up with voice active SCBAs and went to inspect both H2S sensors #81 and #83"", ""The crew donned a new set of SCBAs to ensure there was enough safe breathing air to make it back downstairs to the safe breathing air manifold""]",high,"On 29-May-2016 at 1310 hrs, a hydrogen sulfide (H2S) gas release of 400 ppm occurred on Main Pass 299-FP Platform during pigging operations on the flowline from MP 299-A to FP Platform. While the crew drained fluids from the pig trap, H2S sensors detected high concentrations of sour gas. The H2S alarm sounded and the platform was shut in. All personnel donned SCBAs and mustered. After an initial all-clear declaration, the H2S alarm sounded again. The response team located a gas leak in the 2-inch pipe outlet from the MBF-935 Buyback Gas Scrubber below the south side cellar deck. Investigation determined the leak was caused by extensive exterior corrosion that compromised the piping integrity. The root cause was identified as failure of the operator to perform routine corrosion assessment and maintenance on piping. The field was subsequently shut in indefinitely as continued operation was deemed uneconomical."
final-sanitized-acc-inc-report-15-nov-2016,C-005,"Barrier: H2S Monitoring Panel and Field Foreman Reporting
Role: Monitor H2S levels and communicate status to personnel
LOD Basis: Real-time monitoring and communication enable informed decision-making during incident response",detection_monitoring_surveillance,administrative,mitigation,2nd,degraded,False,True,negative,False,False,True,True,False,False,False,False,True,False,False,False,"[""the Field Foreman was verbally reporting the H2S parts per million (PPM) readings for sensors #81 and #83"", ""the Field Foreman notified the crew that the H2S, as measured at sensors #81 and #83, had dissipated to a safe level according to H2S panel readings. He therefore declared an 'all-clear' of the H2S high level"", ""Shortly afterwards, as the crew were taking off their SCBA packs, the high H2S alarm sounded again""]",high,"On 29-May-2016 at 1310 hrs, a hydrogen sulfide (H2S) gas release of 400 ppm occurred on Main Pass 299-FP Platform during pigging operations on the flowline from MP 299-A to FP Platform. While the crew drained fluids from the pig trap, H2S sensors detected high concentrations of sour gas. The H2S alarm sounded and the platform was shut in. All personnel donned SCBAs and mustered. After an initial all-clear declaration, the H2S alarm sounded again. The response team located a gas leak in the 2-inch pipe outlet from the MBF-935 Buyback Gas Scrubber below the south side cellar deck. Investigation determined the leak was caused by extensive exterior corrosion that compromised the piping integrity. The root cause was identified as failure of the operator to perform routine corrosion assessment and maintenance on piping. The field was subsequently shut in indefinitely as continued operation was deemed uneconomical."
final-sanitized-acc-inc-report-15-nov-2016,C-006,"Barrier: Portable H2S Gas Detectors for Area Inspection
Role: Locate source of H2S release and verify safe conditions
LOD Basis: Portable detectors enable response team to identify leak location and assess area safety",gas_detection_atmospheric_monitoring,engineering,mitigation,2nd,active,False,False,unknown,False,False,True,True,False,False,False,False,True,False,False,False,"[""The RT began using gas H2S detectors to check the area around sensors #81 and #83 to discover the source of the leak"", ""The RT used gas detectors to again check the area around the MBF-935 Buyback Gas Scrubber. During this check the RT found a gas leak in 2-inch pipe outlet coming from the MBF-935 Buyback Gas Scrubber""]",high,"On 29-May-2016 at 1310 hrs, a hydrogen sulfide (H2S) gas release of 400 ppm occurred on Main Pass 299-FP Platform during pigging operations on the flowline from MP 299-A to FP Platform. While the crew drained fluids from the pig trap, H2S sensors detected high concentrations of sour gas. The H2S alarm sounded and the platform was shut in. All personnel donned SCBAs and mustered. After an initial all-clear declaration, the H2S alarm sounded again. The response team located a gas leak in the 2-inch pipe outlet from the MBF-935 Buyback Gas Scrubber below the south side cellar deck. Investigation determined the leak was caused by extensive exterior corrosion that compromised the piping integrity. The root cause was identified as failure of the operator to perform routine corrosion assessment and maintenance on piping. The field was subsequently shut in indefinitely as continued operation was deemed uneconomical."
foundation-food-group-fatal-chemical-release-,C-001,"Barrier: Bubble-type level gauge design and redundancy
Role: Primary liquid level measurement and control device
LOD Basis: Critical component for preventing overflow",detection_monitoring_alarms,engineering,prevention,1st,failed,True,False,unknown,True,False,True,True,True,False,False,True,True,True,True,True,"[""The bubble-type level gauge probably bent during maintenance activity, preventing it from measuring and controlling the liquid nitrogen level in the freezer"", ""The design was vulnerable to a single point of failure. Once the gauge bent, there was nothing else to prevent the liquid nitrogen from leaking"", ""During manufacturing of the immersion freezer, Messer failed to detect a manufacturing defect that exacerbated the likelihood of the bubble-type level gauge bending: a clamp intended to secure the bubble-type level gauge to the freezer was missing""]",high,"On January 28, 2021, liquid nitrogen overflowed from an immersion freezer at Foundation Food Group's Plant 4 in Gainesville, Georgia. The overflow occurred while maintenance workers were troubleshooting operational issues with the freezer, which was designed and owned by Messer LLC and rented to FFG. Once released, the liquid nitrogen vaporized, expanded, and rapidly accumulated within a partially enclosed cold room lacking mechanical ventilation. Two maintenance workers died from asphyxiation due to vaporized nitrogen. The uncontrolled nitrogen leak continued undetected for 30-60 minutes. When discovered, at least 14 FFG employees responded by entering the cold room or attempting rescue, resulting in four additional fatalities and three employees plus one firefighter suffering severe asphyxiation symptoms. The incident was caused by failure of the liquid level control system due to deformation of the bubble-type level gauge component, combined with inadequate process safety management, emergency preparedness, atmospheric monitoring, and product stewardship practices."
foundation-food-group-fatal-chemical-release-,C-002,"Barrier: Immersion freezer design with redundant level control safeguards
Role: Prevent overflow through multiple protective layers
LOD Basis: Design should prevent single component failure from causing loss of containment",overpressurization_gas_discharge_gas_isolation,engineering,prevention,1st,failed,True,False,unknown,True,False,True,True,True,False,False,True,True,True,True,True,"[""The design team did not adequately consider the consequences of the bubble-type level gauge failure (a critical safety component) and did not identify appropriate safeguards to mitigate its possible failure"", ""After the incident, Messer revised the design of its freezer to include multiple layers of protection against liquid nitrogen overflow""]",high,"On January 28, 2021, liquid nitrogen overflowed from an immersion freezer at Foundation Food Group's Plant 4 in Gainesville, Georgia. The overflow occurred while maintenance workers were troubleshooting operational issues with the freezer, which was designed and owned by Messer LLC and rented to FFG. Once released, the liquid nitrogen vaporized, expanded, and rapidly accumulated within a partially enclosed cold room lacking mechanical ventilation. Two maintenance workers died from asphyxiation due to vaporized nitrogen. The uncontrolled nitrogen leak continued undetected for 30-60 minutes. When discovered, at least 14 FFG employees responded by entering the cold room or attempting rescue, resulting in four additional fatalities and three employees plus one firefighter suffering severe asphyxiation symptoms. The incident was caused by failure of the liquid level control system due to deformation of the bubble-type level gauge component, combined with inadequate process safety management, emergency preparedness, atmospheric monitoring, and product stewardship practices."
foundation-food-group-fatal-chemical-release-,C-003,"Barrier: Manufacturing quality control and inspection procedures
Role: Detect manufacturing defects before equipment operation
LOD Basis: Prevent defective equipment from being deployed",procedures,administrative,prevention,1st,failed,True,False,unknown,True,False,True,True,True,False,False,True,True,True,True,True,"[""During manufacturing of the immersion freezer, Messer failed to detect a manufacturing defect: a clamp intended to secure the bubble-type level gauge to the freezer was missing"", ""After the incident, Messer reviewed its quality control process and procedures to require verification of the presence of necessary bubble-type level gauge clamps and reordered inspection steps to facilitate this verification""]",high,"On January 28, 2021, liquid nitrogen overflowed from an immersion freezer at Foundation Food Group's Plant 4 in Gainesville, Georgia. The overflow occurred while maintenance workers were troubleshooting operational issues with the freezer, which was designed and owned by Messer LLC and rented to FFG. Once released, the liquid nitrogen vaporized, expanded, and rapidly accumulated within a partially enclosed cold room lacking mechanical ventilation. Two maintenance workers died from asphyxiation due to vaporized nitrogen. The uncontrolled nitrogen leak continued undetected for 30-60 minutes. When discovered, at least 14 FFG employees responded by entering the cold room or attempting rescue, resulting in four additional fatalities and three employees plus one firefighter suffering severe asphyxiation symptoms. The incident was caused by failure of the liquid level control system due to deformation of the bubble-type level gauge component, combined with inadequate process safety management, emergency preparedness, atmospheric monitoring, and product stewardship practices."
foundation-food-group-fatal-chemical-release-,C-004,"Barrier: Atmospheric monitoring system in cold room
Role: Detect oxygen-deficient atmosphere and alert personnel
LOD Basis: Provide early warning of hazardous atmosphere to prevent exposure",gas_detection_atmospheric_monitoring,engineering,mitigation,2nd,not_installed,False,False,unknown,True,False,True,True,True,False,False,True,True,True,True,True,"[""FFG did not install atmospheric monitoring equipment in the cold room"", ""No equipment was installed to detect the oxygen-deficient atmosphere in the cold room, automatically shut off the liquid nitrogen supply, and notify personnel to evacuate the area"", ""There is abundant industry guidance on the importance of atmospheric monitoring when there is a possibility of hazardous atmospheres occurring""]",high,"On January 28, 2021, liquid nitrogen overflowed from an immersion freezer at Foundation Food Group's Plant 4 in Gainesville, Georgia. The overflow occurred while maintenance workers were troubleshooting operational issues with the freezer, which was designed and owned by Messer LLC and rented to FFG. Once released, the liquid nitrogen vaporized, expanded, and rapidly accumulated within a partially enclosed cold room lacking mechanical ventilation. Two maintenance workers died from asphyxiation due to vaporized nitrogen. The uncontrolled nitrogen leak continued undetected for 30-60 minutes. When discovered, at least 14 FFG employees responded by entering the cold room or attempting rescue, resulting in four additional fatalities and three employees plus one firefighter suffering severe asphyxiation symptoms. The incident was caused by failure of the liquid level control system due to deformation of the bubble-type level gauge component, combined with inadequate process safety management, emergency preparedness, atmospheric monitoring, and product stewardship practices."
foundation-food-group-fatal-chemical-release-,C-005,"Barrier: Mechanical ventilation system in cold room
Role: Dilute and remove nitrogen gas accumulation
LOD Basis: Prevent accumulation of oxygen-deficient atmosphere",pressure_relief_blowdown_flare_disposal,engineering,mitigation,2nd,not_installed,False,False,unknown,True,False,True,True,True,False,False,True,True,True,True,True,"[""The cold room lacked mechanical ventilation"", ""The cold room had no HVAC, although the immersion freezers contained exhaust systems designed to remove vaporized nitrogen from normal freezer operation""]",high,"On January 28, 2021, liquid nitrogen overflowed from an immersion freezer at Foundation Food Group's Plant 4 in Gainesville, Georgia. The overflow occurred while maintenance workers were troubleshooting operational issues with the freezer, which was designed and owned by Messer LLC and rented to FFG. Once released, the liquid nitrogen vaporized, expanded, and rapidly accumulated within a partially enclosed cold room lacking mechanical ventilation. Two maintenance workers died from asphyxiation due to vaporized nitrogen. The uncontrolled nitrogen leak continued undetected for 30-60 minutes. When discovered, at least 14 FFG employees responded by entering the cold room or attempting rescue, resulting in four additional fatalities and three employees plus one firefighter suffering severe asphyxiation symptoms. The incident was caused by failure of the liquid level control system due to deformation of the bubble-type level gauge component, combined with inadequate process safety management, emergency preparedness, atmospheric monitoring, and product stewardship practices."
foundation-food-group-fatal-chemical-release-,C-006,"Barrier: Emergency action plan and employee training
Role: Prepare workforce to recognize hazards and respond safely
LOD Basis: Prevent unsafe rescue attempts and exposure",other_admin,administrative,mitigation,2nd,failed,True,True,critical,True,False,True,True,True,False,False,True,True,True,True,True,"[""FFG did not inform, train, equip, drill, or otherwise prepare its workforce for a liquid nitrogen leak"", ""FFG's workforce lacked knowledge about the hazards of nitrogen and its ability to create an oxygen-deficient atmosphere, could not recognize an oxygen-deficient atmosphere, and lacked any apparatus or PPE that would have permitted safe entry into an oxygen-deficient atmosphere"", ""After discovery of the first two deceased workers, four additional employees who entered the cold room also died from asphyxiation"", ""At least 14 FFG employees responded to the incident by entering the cold room or attempting rescue""]",high,"On January 28, 2021, liquid nitrogen overflowed from an immersion freezer at Foundation Food Group's Plant 4 in Gainesville, Georgia. The overflow occurred while maintenance workers were troubleshooting operational issues with the freezer, which was designed and owned by Messer LLC and rented to FFG. Once released, the liquid nitrogen vaporized, expanded, and rapidly accumulated within a partially enclosed cold room lacking mechanical ventilation. Two maintenance workers died from asphyxiation due to vaporized nitrogen. The uncontrolled nitrogen leak continued undetected for 30-60 minutes. When discovered, at least 14 FFG employees responded by entering the cold room or attempting rescue, resulting in four additional fatalities and three employees plus one firefighter suffering severe asphyxiation symptoms. The incident was caused by failure of the liquid level control system due to deformation of the bubble-type level gauge component, combined with inadequate process safety management, emergency preparedness, atmospheric monitoring, and product stewardship practices."
foundation-food-group-fatal-chemical-release-,C-007,"Barrier: Process Safety Management system
Role: Identify hazards and implement appropriate controls
LOD Basis: Systematic approach to hazard identification and risk reduction",other_admin,administrative,prevention,1st,failed,True,False,unknown,True,False,True,True,True,False,False,True,True,True,True,True,"[""FFG did not have a documented process safety management policy"", ""FFG allowed the position responsible for safety management to remain vacant for more than one year before the incident"", ""FFG did not evaluate the process risks associated with the freezer"", ""FFG lacked written procedures and a management of change process"", ""FFG did not train its workers about the asphyxiation hazards of liquid nitrogen"", ""Despite strong industry guidance on process safety management systems, the law did not require FFG to implement them""]",high,"On January 28, 2021, liquid nitrogen overflowed from an immersion freezer at Foundation Food Group's Plant 4 in Gainesville, Georgia. The overflow occurred while maintenance workers were troubleshooting operational issues with the freezer, which was designed and owned by Messer LLC and rented to FFG. Once released, the liquid nitrogen vaporized, expanded, and rapidly accumulated within a partially enclosed cold room lacking mechanical ventilation. Two maintenance workers died from asphyxiation due to vaporized nitrogen. The uncontrolled nitrogen leak continued undetected for 30-60 minutes. When discovered, at least 14 FFG employees responded by entering the cold room or attempting rescue, resulting in four additional fatalities and three employees plus one firefighter suffering severe asphyxiation symptoms. The incident was caused by failure of the liquid level control system due to deformation of the bubble-type level gauge component, combined with inadequate process safety management, emergency preparedness, atmospheric monitoring, and product stewardship practices."
